Index,True_Label,Label_Text
2502,0,NORMAL
2503,0,NORMAL
2504,1,FRAUD
2505,0,NORMAL
2506,1,FRAUD
2507,0,NORMAL
2508,0,NORMAL
2509,1,FRAUD
2510,0,NORMAL
2511,1,FRAUD
2512,1,FRAUD
2513,1,FRAUD
2514,1,FRAUD
2515,1,FRAUD
2516,0,NORMAL
2517,0,NORMAL
2518,0,NORMAL
2519,1,FRAUD
2520,0,NORMAL
2521,1,FRAUD
2522,0,NORMAL
2523,0,NORMAL
2524,1,FRAUD
2525,0,NORMAL
2526,1,FRAUD
2527,0,NORMAL
2528,0,NORMAL
2529,0,NORMAL
2530,1,FRAUD
2531,0,NORMAL
2532,1,FRAUD
2533,1,FRAUD
2534,0,NORMAL
2535,0,NORMAL
2536,0,NORMAL
2537,0,NORMAL
2538,0,NORMAL
2539,0,NORMAL
2540,0,NORMAL
2541,0,NORMAL
2542,0,NORMAL
2543,0,NORMAL
2544,1,FRAUD
2545,1,FRAUD
2546,0,NORMAL
2547,0,NORMAL
2548,1,FRAUD
2549,0,NORMAL
2550,1,FRAUD
2551,1,FRAUD
2552,0,NORMAL
2553,1,FRAUD
2554,1,FRAUD
2555,0,NORMAL
2556,1,FRAUD
2557,0,NORMAL
2558,0,NORMAL
2559,1,FRAUD
2560,0,NORMAL
2561,1,FRAUD
2562,1,FRAUD
2563,0,NORMAL
2564,1,FRAUD
2565,0,NORMAL
2566,0,NORMAL
2567,0,NORMAL
2568,1,FRAUD
2569,0,NORMAL
2570,0,NORMAL
2571,1,FRAUD
2572,0,NORMAL
2573,0,NORMAL
2574,0,NORMAL
2575,0,NORMAL
2576,1,FRAUD
2577,0,NORMAL
2578,0,NORMAL
2579,1,FRAUD
2580,1,FRAUD
2581,0,NORMAL
2582,0,NORMAL
2583,0,NORMAL
2584,0,NORMAL
2585,0,NORMAL
2586,0,NORMAL
2587,0,NORMAL
2588,1,FRAUD
2589,1,FRAUD
2590,0,NORMAL
2591,1,FRAUD
2592,1,FRAUD
2593,0,NORMAL
2594,0,NORMAL
2595,0,NORMAL
2596,0,NORMAL
2597,1,FRAUD
2598,0,NORMAL
2599,1,FRAUD
2600,0,NORMAL
2601,0,NORMAL
2602,0,NORMAL
2603,1,FRAUD
2604,0,NORMAL
2605,1,FRAUD
2606,0,NORMAL
2607,0,NORMAL
2608,0,NORMAL
2609,1,FRAUD
2610,1,FRAUD
2611,0,NORMAL
2612,0,NORMAL
2613,0,NORMAL
2614,0,NORMAL
2615,0,NORMAL
2616,1,FRAUD
2617,1,FRAUD
2618,1,FRAUD
2619,0,NORMAL
2620,0,NORMAL
2621,0,NORMAL
2622,1,FRAUD
2623,0,NORMAL
2624,1,FRAUD
2625,0,NORMAL
2626,0,NORMAL
2627,1,FRAUD
2628,1,FRAUD
2629,0,NORMAL
2630,0,NORMAL
2631,1,FRAUD
2632,0,NORMAL
2633,0,NORMAL
2634,1,FRAUD
2635,1,FRAUD
2636,1,FRAUD
2637,0,NORMAL
2638,0,NORMAL
2639,1,FRAUD
2640,0,NORMAL
2641,1,FRAUD
2642,1,FRAUD
2643,1,FRAUD
2644,1,FRAUD
2645,0,NORMAL
2646,0,NORMAL
2647,1,FRAUD
2648,0,NORMAL
2649,0,NORMAL
2650,0,NORMAL
2651,1,FRAUD
2652,0,NORMAL
2653,1,FRAUD
2654,1,FRAUD
2655,1,FRAUD
2656,0,NORMAL
2657,1,FRAUD
2658,0,NORMAL
2659,0,NORMAL
2660,1,FRAUD
2661,1,FRAUD
2662,1,FRAUD
2663,0,NORMAL
2664,1,FRAUD
2665,1,FRAUD
2666,0,NORMAL
2667,1,FRAUD
2668,1,FRAUD
2669,1,FRAUD
2670,1,FRAUD
2671,0,NORMAL
2672,1,FRAUD
2673,1,FRAUD
2674,0,NORMAL
2675,1,FRAUD
2676,0,NORMAL
2677,1,FRAUD
2678,0,NORMAL
2679,0,NORMAL
2680,0,NORMAL
2681,0,NORMAL
2682,1,FRAUD
2683,1,FRAUD
2684,0,NORMAL
2685,0,NORMAL
2686,0,NORMAL
2687,0,NORMAL
2688,0,NORMAL
2689,0,NORMAL
2690,0,NORMAL
2691,0,NORMAL
2692,0,NORMAL
2693,1,FRAUD
2694,1,FRAUD
2695,0,NORMAL
2696,0,NORMAL
2697,0,NORMAL
2698,1,FRAUD
2699,0,NORMAL
2700,1,FRAUD
2701,1,FRAUD
2702,0,NORMAL
2703,0,NORMAL
2704,1,FRAUD
2705,0,NORMAL
2706,1,FRAUD
2707,1,FRAUD
2708,0,NORMAL
2709,0,NORMAL
2710,0,NORMAL
2711,1,FRAUD
2712,1,FRAUD
2713,0,NORMAL
2714,1,FRAUD
2715,0,NORMAL
2716,0,NORMAL
2717,0,NORMAL
2718,0,NORMAL
2719,0,NORMAL
2720,1,FRAUD
2721,1,FRAUD
2722,0,NORMAL
2723,0,NORMAL
2724,0,NORMAL
2725,0,NORMAL
2726,0,NORMAL
2727,1,FRAUD
2728,1,FRAUD
2729,1,FRAUD
2730,1,FRAUD
2731,1,FRAUD
2732,1,FRAUD
2733,0,NORMAL
2734,0,NORMAL
2735,1,FRAUD
2736,0,NORMAL
2737,1,FRAUD
2738,1,FRAUD
2739,1,FRAUD
2740,1,FRAUD
2741,1,FRAUD
2742,1,FRAUD
2743,1,FRAUD
2744,0,NORMAL
2745,1,FRAUD
2746,0,NORMAL
2747,1,FRAUD
2748,0,NORMAL
2749,1,FRAUD
2750,1,FRAUD
2751,1,FRAUD
2752,1,FRAUD
2753,1,FRAUD
2754,0,NORMAL
2755,1,FRAUD
2756,0,NORMAL
2757,0,NORMAL
2758,1,FRAUD
2759,0,NORMAL
2760,0,NORMAL
2761,0,NORMAL
2762,0,NORMAL
2763,1,FRAUD
2764,0,NORMAL
2765,0,NORMAL
2766,0,NORMAL
2767,1,FRAUD
2768,0,NORMAL
2769,0,NORMAL
2770,1,FRAUD
2771,0,NORMAL
2772,0,NORMAL
2773,1,FRAUD
2774,1,FRAUD
2775,0,NORMAL
2776,0,NORMAL
2777,1,FRAUD
2778,0,NORMAL
2779,1,FRAUD
2780,1,FRAUD
2781,1,FRAUD
2782,0,NORMAL
2783,1,FRAUD
2784,0,NORMAL
2785,1,FRAUD
2786,1,FRAUD
2787,0,NORMAL
2788,0,NORMAL
2789,0,NORMAL
2790,1,FRAUD
2791,0,NORMAL
2792,0,NORMAL
2793,1,FRAUD
2794,0,NORMAL
2795,1,FRAUD
2796,1,FRAUD
2797,0,NORMAL
2798,0,NORMAL
2799,1,FRAUD
2800,0,NORMAL
2801,0,NORMAL
2802,0,NORMAL
2803,1,FRAUD
2804,1,FRAUD
2805,0,NORMAL
2806,0,NORMAL
2807,1,FRAUD
2808,1,FRAUD
2809,1,FRAUD
2810,0,NORMAL
2811,1,FRAUD
2812,1,FRAUD
2813,1,FRAUD
2814,0,NORMAL
2815,1,FRAUD
2816,0,NORMAL
2817,1,FRAUD
2818,0,NORMAL
2819,1,FRAUD
2820,0,NORMAL
2821,0,NORMAL
2822,0,NORMAL
2823,1,FRAUD
2824,0,NORMAL
2825,1,FRAUD
2826,0,NORMAL
2827,0,NORMAL
2828,0,NORMAL
2829,0,NORMAL
2830,0,NORMAL
2831,1,FRAUD
2832,1,FRAUD
2833,1,FRAUD
2834,0,NORMAL
2835,0,NORMAL
2836,1,FRAUD
2837,1,FRAUD
2838,0,NORMAL
2839,1,FRAUD
2840,1,FRAUD
2841,1,FRAUD
2842,0,NORMAL
2843,1,FRAUD
2844,0,NORMAL
2845,0,NORMAL
2846,0,NORMAL
2847,0,NORMAL
2848,0,NORMAL
2849,1,FRAUD
2850,1,FRAUD
2851,1,FRAUD
2852,0,NORMAL
2853,0,NORMAL
2854,0,NORMAL
2855,0,NORMAL
2856,0,NORMAL
2857,1,FRAUD
2858,1,FRAUD
2859,0,NORMAL
2860,0,NORMAL
2861,1,FRAUD
2862,0,NORMAL
2863,0,NORMAL
2864,1,FRAUD
2865,0,NORMAL
2866,0,NORMAL
2867,1,FRAUD
2868,1,FRAUD
2869,1,FRAUD
2870,1,FRAUD
2871,0,NORMAL
2872,0,NORMAL
2873,1,FRAUD
2874,0,NORMAL
2875,1,FRAUD
2876,0,NORMAL
2877,0,NORMAL
2878,1,FRAUD
2879,1,FRAUD
2880,1,FRAUD
2881,0,NORMAL
2882,0,NORMAL
2883,1,FRAUD
2884,1,FRAUD
2885,0,NORMAL
2886,1,FRAUD
2887,0,NORMAL
2888,0,NORMAL
2889,0,NORMAL
2890,0,NORMAL
2891,0,NORMAL
2892,0,NORMAL
2893,1,FRAUD
2894,0,NORMAL
2895,0,NORMAL
2896,0,NORMAL
2897,1,FRAUD
2898,1,FRAUD
2899,1,FRAUD
2900,1,FRAUD
2901,1,FRAUD
2902,1,FRAUD
2903,0,NORMAL
2904,0,NORMAL
2905,0,NORMAL
2906,0,NORMAL
2907,0,NORMAL
2908,1,FRAUD
2909,0,NORMAL
2910,0,NORMAL
2911,1,FRAUD
2912,1,FRAUD
2913,1,FRAUD
2914,0,NORMAL
2915,1,FRAUD
2916,0,NORMAL
2917,0,NORMAL
2918,0,NORMAL
2919,1,FRAUD
2920,1,FRAUD
2921,1,FRAUD
2922,1,FRAUD
2923,1,FRAUD
2924,1,FRAUD
2925,1,FRAUD
2926,0,NORMAL
2927,0,NORMAL
2928,1,FRAUD
2929,1,FRAUD
2930,1,FRAUD
2931,0,NORMAL
2932,1,FRAUD
2933,0,NORMAL
2934,1,FRAUD
2935,1,FRAUD
2936,0,NORMAL
2937,1,FRAUD
2938,0,NORMAL
2939,1,FRAUD
2940,1,FRAUD
2941,1,FRAUD
2942,0,NORMAL
2943,0,NORMAL
2944,0,NORMAL
2945,1,FRAUD
2946,1,FRAUD
2947,1,FRAUD
2948,0,NORMAL
2949,0,NORMAL
2950,0,NORMAL
2951,0,NORMAL
2952,0,NORMAL
2953,1,FRAUD
2954,1,FRAUD
2955,1,FRAUD
2956,1,FRAUD
2957,1,FRAUD
2958,1,FRAUD
2959,1,FRAUD
2960,1,FRAUD
2961,0,NORMAL
2962,0,NORMAL
2963,0,NORMAL
2964,0,NORMAL
2965,0,NORMAL
2966,1,FRAUD
2967,1,FRAUD
2968,1,FRAUD
2969,0,NORMAL
2970,0,NORMAL
2971,1,FRAUD
2972,0,NORMAL
2973,0,NORMAL
2974,0,NORMAL
2975,1,FRAUD
2976,1,FRAUD
2977,1,FRAUD
2978,0,NORMAL
2979,1,FRAUD
2980,1,FRAUD
2981,0,NORMAL
2982,1,FRAUD
2983,0,NORMAL
2984,0,NORMAL
2985,0,NORMAL
2986,0,NORMAL
2987,1,FRAUD
2988,1,FRAUD
2989,1,FRAUD
2990,1,FRAUD
2991,1,FRAUD
2992,1,FRAUD
2993,0,NORMAL
2994,0,NORMAL
2995,1,FRAUD
2996,1,FRAUD
2997,0,NORMAL
2998,0,NORMAL
2999,0,NORMAL
3000,1,FRAUD
3001,1,FRAUD
3002,0,NORMAL
3003,0,NORMAL
3004,0,NORMAL
3005,1,FRAUD
3006,0,NORMAL
3007,0,NORMAL
3008,1,FRAUD
3009,1,FRAUD
3010,1,FRAUD
3011,0,NORMAL
3012,0,NORMAL
3013,1,FRAUD
3014,0,NORMAL
3015,1,FRAUD
3016,0,NORMAL
3017,1,FRAUD
3018,1,FRAUD
3019,0,NORMAL
3020,1,FRAUD
3021,0,NORMAL
3022,0,NORMAL
3023,0,NORMAL
3024,1,FRAUD
3025,1,FRAUD
3026,0,NORMAL
3027,1,FRAUD
3028,0,NORMAL
3029,1,FRAUD
3030,1,FRAUD
3031,0,NORMAL
3032,0,NORMAL
3033,0,NORMAL
3034,1,FRAUD
3035,1,FRAUD
3036,0,NORMAL
3037,1,FRAUD
3038,0,NORMAL
3039,1,FRAUD
3040,0,NORMAL
3041,0,NORMAL
3042,1,FRAUD
3043,1,FRAUD
3044,0,NORMAL
3045,1,FRAUD
3046,0,NORMAL
3047,0,NORMAL
3048,0,NORMAL
3049,1,FRAUD
3050,1,FRAUD
3051,0,NORMAL
3052,0,NORMAL
3053,1,FRAUD
3054,0,NORMAL
3055,1,FRAUD
3056,0,NORMAL
3057,1,FRAUD
3058,0,NORMAL
3059,0,NORMAL
3060,0,NORMAL
3061,1,FRAUD
3062,1,FRAUD
3063,0,NORMAL
3064,0,NORMAL
3065,0,NORMAL
3066,0,NORMAL
3067,1,FRAUD
3068,1,FRAUD
3069,1,FRAUD
3070,0,NORMAL
3071,0,NORMAL
3072,0,NORMAL
3073,0,NORMAL
3074,0,NORMAL
3075,1,FRAUD
3076,0,NORMAL
3077,0,NORMAL
3078,1,FRAUD
3079,1,FRAUD
3080,1,FRAUD
3081,1,FRAUD
3082,1,FRAUD
3083,1,FRAUD
3084,1,FRAUD
3085,1,FRAUD
3086,0,NORMAL
3087,1,FRAUD
3088,0,NORMAL
3089,0,NORMAL
3090,0,NORMAL
3091,1,FRAUD
3092,0,NORMAL
3093,0,NORMAL
3094,0,NORMAL
3095,1,FRAUD
3096,0,NORMAL
3097,1,FRAUD
3098,1,FRAUD
3099,0,NORMAL
3100,1,FRAUD
3101,1,FRAUD
3102,1,FRAUD
3103,1,FRAUD
3104,0,NORMAL
3105,0,NORMAL
3106,0,NORMAL
3107,0,NORMAL
3108,1,FRAUD
3109,0,NORMAL
3110,0,NORMAL
3111,0,NORMAL
3112,1,FRAUD
3113,1,FRAUD
3114,0,NORMAL
3115,1,FRAUD
3116,1,FRAUD
3117,0,NORMAL
3118,0,NORMAL
3119,1,FRAUD
3120,0,NORMAL
3121,0,NORMAL
3122,1,FRAUD
3123,1,FRAUD
3124,1,FRAUD
3125,0,NORMAL
3126,0,NORMAL
3127,0,NORMAL
3128,0,NORMAL
3129,0,NORMAL
3130,0,NORMAL
3131,0,NORMAL
3132,0,NORMAL
3133,0,NORMAL
3134,1,FRAUD
3135,0,NORMAL
3136,1,FRAUD
3137,1,FRAUD
3138,1,FRAUD
3139,0,NORMAL
3140,0,NORMAL
3141,0,NORMAL
3142,0,NORMAL
3143,0,NORMAL
3144,1,FRAUD
3145,0,NORMAL
3146,0,NORMAL
3147,1,FRAUD
3148,0,NORMAL
3149,0,NORMAL
3150,1,FRAUD
3151,0,NORMAL
3152,1,FRAUD
3153,0,NORMAL
3154,0,NORMAL
3155,1,FRAUD
3156,1,FRAUD
3157,1,FRAUD
3158,0,NORMAL
3159,0,NORMAL
3160,0,NORMAL
3161,0,NORMAL
3162,1,FRAUD
3163,1,FRAUD
3164,1,FRAUD
3165,1,FRAUD
3166,1,FRAUD
3167,1,FRAUD
3168,1,FRAUD
3169,1,FRAUD
3170,1,FRAUD
3171,0,NORMAL
3172,1,FRAUD
3173,1,FRAUD
3174,0,NORMAL
3175,1,FRAUD
3176,1,FRAUD
3177,0,NORMAL
3178,1,FRAUD
3179,0,NORMAL
3180,0,NORMAL
3181,1,FRAUD
3182,1,FRAUD
3183,0,NORMAL
3184,0,NORMAL
3185,1,FRAUD
3186,0,NORMAL
3187,1,FRAUD
3188,1,FRAUD
3189,1,FRAUD
3190,0,NORMAL
3191,0,NORMAL
3192,0,NORMAL
3193,1,FRAUD
3194,1,FRAUD
3195,1,FRAUD
3196,0,NORMAL
3197,0,NORMAL
3198,0,NORMAL
3199,0,NORMAL
3200,1,FRAUD
3201,0,NORMAL
3202,1,FRAUD
3203,1,FRAUD
3204,1,FRAUD
3205,1,FRAUD
3206,1,FRAUD
3207,1,FRAUD
3208,0,NORMAL
3209,1,FRAUD
3210,0,NORMAL
3211,0,NORMAL
3212,0,NORMAL
3213,0,NORMAL
3214,0,NORMAL
3215,0,NORMAL
3216,1,FRAUD
3217,1,FRAUD
3218,1,FRAUD
3219,0,NORMAL
3220,0,NORMAL
3221,0,NORMAL
3222,0,NORMAL
3223,0,NORMAL
3224,1,FRAUD
3225,1,FRAUD
3226,1,FRAUD
3227,1,FRAUD
3228,0,NORMAL
3229,0,NORMAL
3230,0,NORMAL
3231,1,FRAUD
3232,1,FRAUD
3233,1,FRAUD
3234,0,NORMAL
3235,0,NORMAL
3236,1,FRAUD
3237,0,NORMAL
3238,1,FRAUD
3239,0,NORMAL
3240,0,NORMAL
3241,1,FRAUD
3242,1,FRAUD
3243,1,FRAUD
3244,0,NORMAL
3245,0,NORMAL
3246,0,NORMAL
3247,1,FRAUD
3248,0,NORMAL
3249,1,FRAUD
3250,0,NORMAL
3251,0,NORMAL
3252,1,FRAUD
3253,0,NORMAL
3254,1,FRAUD
3255,0,NORMAL
3256,0,NORMAL
3257,0,NORMAL
3258,1,FRAUD
3259,0,NORMAL
3260,1,FRAUD
3261,1,FRAUD
3262,0,NORMAL
3263,1,FRAUD
3264,0,NORMAL
3265,1,FRAUD
3266,0,NORMAL
3267,1,FRAUD
3268,0,NORMAL
3269,0,NORMAL
3270,1,FRAUD
3271,1,FRAUD
3272,0,NORMAL
3273,0,NORMAL
3274,0,NORMAL
3275,0,NORMAL
3276,1,FRAUD
3277,0,NORMAL
3278,0,NORMAL
3279,0,NORMAL
3280,1,FRAUD
3281,0,NORMAL
3282,1,FRAUD
3283,1,FRAUD
3284,1,FRAUD
3285,1,FRAUD
3286,0,NORMAL
3287,1,FRAUD
3288,1,FRAUD
3289,1,FRAUD
3290,0,NORMAL
3291,0,NORMAL
3292,1,FRAUD
3293,0,NORMAL
3294,0,NORMAL
3295,0,NORMAL
3296,1,FRAUD
3297,0,NORMAL
3298,0,NORMAL
3299,1,FRAUD
3300,0,NORMAL
3301,1,FRAUD
3302,0,NORMAL
3303,0,NORMAL
3304,1,FRAUD
3305,1,FRAUD
3306,0,NORMAL
3307,0,NORMAL
3308,0,NORMAL
3309,1,FRAUD
3310,1,FRAUD
3311,0,NORMAL
3312,0,NORMAL
3313,1,FRAUD
3314,1,FRAUD
3315,0,NORMAL
3316,0,NORMAL
3317,0,NORMAL
3318,0,NORMAL
3319,0,NORMAL
3320,0,NORMAL
3321,1,FRAUD
3322,0,NORMAL
3323,1,FRAUD
3324,1,FRAUD
3325,1,FRAUD
3326,0,NORMAL
3327,0,NORMAL
3328,0,NORMAL
3329,1,FRAUD
3330,0,NORMAL
3331,1,FRAUD
3332,1,FRAUD
3333,1,FRAUD
3334,0,NORMAL
3335,1,FRAUD
3336,0,NORMAL
3337,1,FRAUD
3338,0,NORMAL
3339,0,NORMAL
3340,1,FRAUD
3341,1,FRAUD
3342,1,FRAUD
3343,1,FRAUD
3344,0,NORMAL
3345,0,NORMAL
3346,0,NORMAL
3347,1,FRAUD
3348,0,NORMAL
3349,0,NORMAL
3350,0,NORMAL
3351,0,NORMAL
3352,1,FRAUD
3353,0,NORMAL
3354,0,NORMAL
3355,0,NORMAL
3356,0,NORMAL
3357,1,FRAUD
3358,1,FRAUD
3359,1,FRAUD
3360,1,FRAUD
3361,1,FRAUD
3362,1,FRAUD
3363,1,FRAUD
3364,1,FRAUD
3365,0,NORMAL
3366,0,NORMAL
3367,0,NORMAL
3368,1,FRAUD
3369,1,FRAUD
3370,0,NORMAL
3371,0,NORMAL
3372,1,FRAUD
3373,0,NORMAL
3374,0,NORMAL
3375,0,NORMAL
3376,0,NORMAL
3377,0,NORMAL
3378,0,NORMAL
3379,1,FRAUD
3380,0,NORMAL
3381,1,FRAUD
3382,0,NORMAL
3383,0,NORMAL
3384,1,FRAUD
3385,0,NORMAL
3386,1,FRAUD
3387,0,NORMAL
3388,0,NORMAL
3389,0,NORMAL
3390,1,FRAUD
3391,1,FRAUD
3392,0,NORMAL
3393,1,FRAUD
3394,0,NORMAL
3395,0,NORMAL
3396,0,NORMAL
3397,0,NORMAL
3398,1,FRAUD
3399,0,NORMAL
3400,0,NORMAL
3401,0,NORMAL
3402,0,NORMAL
3403,0,NORMAL
3404,0,NORMAL
3405,1,FRAUD
3406,0,NORMAL
3407,0,NORMAL
3408,0,NORMAL
3409,0,NORMAL
3410,1,FRAUD
3411,1,FRAUD
3412,0,NORMAL
3413,1,FRAUD
3414,0,NORMAL
3415,0,NORMAL
3416,0,NORMAL
3417,0,NORMAL
3418,1,FRAUD
3419,0,NORMAL
3420,0,NORMAL
3421,0,NORMAL
3422,0,NORMAL
3423,1,FRAUD
3424,1,FRAUD
3425,0,NORMAL
3426,1,FRAUD
3427,0,NORMAL
3428,0,NORMAL
3429,0,NORMAL
3430,0,NORMAL
3431,1,FRAUD
3432,0,NORMAL
3433,0,NORMAL
3434,1,FRAUD
3435,1,FRAUD
3436,1,FRAUD
3437,1,FRAUD
3438,0,NORMAL
3439,1,FRAUD
3440,1,FRAUD
3441,0,NORMAL
3442,1,FRAUD
3443,0,NORMAL
3444,1,FRAUD
3445,0,NORMAL
3446,1,FRAUD
3447,0,NORMAL
3448,1,FRAUD
3449,1,FRAUD
3450,0,NORMAL
3451,0,NORMAL
3452,0,NORMAL
3453,1,FRAUD
3454,1,FRAUD
3455,0,NORMAL
3456,1,FRAUD
3457,1,FRAUD
3458,0,NORMAL
3459,1,FRAUD
3460,0,NORMAL
3461,0,NORMAL
3462,1,FRAUD
3463,0,NORMAL
3464,0,NORMAL
3465,0,NORMAL
3466,1,FRAUD
3467,0,NORMAL
3468,0,NORMAL
3469,1,FRAUD
3470,0,NORMAL
3471,1,FRAUD
3472,0,NORMAL
3473,0,NORMAL
3474,1,FRAUD
3475,0,NORMAL
3476,0,NORMAL
3477,1,FRAUD
3478,1,FRAUD
3479,1,FRAUD
3480,0,NORMAL
3481,1,FRAUD
3482,1,FRAUD
3483,1,FRAUD
3484,1,FRAUD
3485,1,FRAUD
3486,0,NORMAL
3487,1,FRAUD
3488,0,NORMAL
3489,1,FRAUD
3490,0,NORMAL
3491,0,NORMAL
3492,1,FRAUD
3493,1,FRAUD
3494,1,FRAUD
3495,0,NORMAL
3496,0,NORMAL
3497,0,NORMAL
3498,1,FRAUD
3499,0,NORMAL
3500,0,NORMAL
3501,1,FRAUD
3502,1,FRAUD
3503,1,FRAUD
3504,0,NORMAL
3505,0,NORMAL
3506,1,FRAUD
3507,1,FRAUD
3508,1,FRAUD
3509,0,NORMAL
3510,0,NORMAL
3511,1,FRAUD
3512,0,NORMAL
3513,0,NORMAL
3514,0,NORMAL
3515,0,NORMAL
3516,0,NORMAL
3517,0,NORMAL
3518,0,NORMAL
3519,1,FRAUD
3520,0,NORMAL
3521,1,FRAUD
3522,1,FRAUD
3523,0,NORMAL
3524,1,FRAUD
3525,0,NORMAL
3526,0,NORMAL
3527,0,NORMAL
3528,0,NORMAL
3529,0,NORMAL
3530,0,NORMAL
3531,1,FRAUD
3532,1,FRAUD
3533,1,FRAUD
3534,0,NORMAL
3535,0,NORMAL
3536,1,FRAUD
3537,1,FRAUD
3538,0,NORMAL
3539,0,NORMAL
3540,1,FRAUD
3541,1,FRAUD
3542,1,FRAUD
3543,0,NORMAL
3544,1,FRAUD
3545,1,FRAUD
3546,0,NORMAL
3547,0,NORMAL
3548,0,NORMAL
3549,1,FRAUD
3550,0,NORMAL
3551,1,FRAUD
3552,0,NORMAL
3553,1,FRAUD
3554,1,FRAUD
3555,0,NORMAL
3556,0,NORMAL
3557,0,NORMAL
3558,0,NORMAL
3559,1,FRAUD
3560,0,NORMAL
3561,0,NORMAL
3562,1,FRAUD
3563,0,NORMAL
3564,0,NORMAL
3565,0,NORMAL
3566,1,FRAUD
3567,0,NORMAL
3568,1,FRAUD
3569,0,NORMAL
3570,0,NORMAL
3571,0,NORMAL
3572,0,NORMAL
3573,0,NORMAL
3574,0,NORMAL
3575,0,NORMAL
3576,1,FRAUD
3577,0,NORMAL
3578,1,FRAUD
3579,1,FRAUD
3580,1,FRAUD
3581,0,NORMAL
3582,1,FRAUD
3583,1,FRAUD
3584,0,NORMAL
3585,1,FRAUD
3586,0,NORMAL
3587,0,NORMAL
3588,1,FRAUD
3589,1,FRAUD
3590,0,NORMAL
3591,1,FRAUD
3592,0,NORMAL
3593,1,FRAUD
3594,0,NORMAL
3595,1,FRAUD
3596,1,FRAUD
3597,0,NORMAL
3598,1,FRAUD
3599,0,NORMAL
3600,1,FRAUD
3601,1,FRAUD
3602,1,FRAUD
3603,1,FRAUD
3604,0,NORMAL
3605,0,NORMAL
3606,1,FRAUD
3607,1,FRAUD
3608,0,NORMAL
3609,1,FRAUD
3610,0,NORMAL
3611,1,FRAUD
3612,0,NORMAL
3613,1,FRAUD
3614,0,NORMAL
3615,1,FRAUD
3616,1,FRAUD
3617,1,FRAUD
3618,0,NORMAL
3619,0,NORMAL
3620,1,FRAUD
3621,1,FRAUD
3622,1,FRAUD
3623,0,NORMAL
3624,0,NORMAL
3625,1,FRAUD
3626,0,NORMAL
3627,0,NORMAL
3628,1,FRAUD
3629,0,NORMAL
3630,0,NORMAL
3631,0,NORMAL
3632,1,FRAUD
3633,1,FRAUD
3634,0,NORMAL
3635,0,NORMAL
3636,1,FRAUD
3637,0,NORMAL
3638,1,FRAUD
3639,0,NORMAL
3640,1,FRAUD
3641,0,NORMAL
3642,0,NORMAL
3643,0,NORMAL
3644,0,NORMAL
3645,0,NORMAL
3646,1,FRAUD
3647,0,NORMAL
3648,0,NORMAL
3649,1,FRAUD
3650,0,NORMAL
3651,1,FRAUD
3652,0,NORMAL
3653,0,NORMAL
3654,0,NORMAL
3655,1,FRAUD
3656,0,NORMAL
3657,0,NORMAL
3658,1,FRAUD
3659,0,NORMAL
3660,1,FRAUD
3661,0,NORMAL
3662,0,NORMAL
3663,1,FRAUD
3664,0,NORMAL
3665,0,NORMAL
3666,0,NORMAL
3667,1,FRAUD
3668,0,NORMAL
3669,1,FRAUD
3670,0,NORMAL
3671,0,NORMAL
3672,0,NORMAL
3673,0,NORMAL
3674,1,FRAUD
3675,1,FRAUD
3676,0,NORMAL
3677,0,NORMAL
3678,1,FRAUD
3679,0,NORMAL
3680,1,FRAUD
3681,0,NORMAL
3682,1,FRAUD
3683,1,FRAUD
3684,0,NORMAL
3685,1,FRAUD
3686,1,FRAUD
3687,0,NORMAL
3688,0,NORMAL
3689,0,NORMAL
3690,1,FRAUD
3691,0,NORMAL
3692,1,FRAUD
3693,0,NORMAL
3694,1,FRAUD
3695,1,FRAUD
3696,0,NORMAL
3697,0,NORMAL
3698,0,NORMAL
3699,0,NORMAL
3700,1,FRAUD
3701,1,FRAUD
3702,1,FRAUD
3703,1,FRAUD
3704,0,NORMAL
3705,1,FRAUD
3706,0,NORMAL
3707,1,FRAUD
3708,1,FRAUD
3709,1,FRAUD
3710,1,FRAUD
3711,0,NORMAL
3712,0,NORMAL
