combo_number,n_estimators,contamination,max_samples,max_features,precision,recall,f1
210,100,0.05,256,1.0,0.909967845659164,0.5805128205128205,0.7088290544771446
940,500,0.07,128,1.0,0.8748114630467572,0.5948717948717949,0.7081807081807082
459,200,0.07,128,0.8,0.8651851851851852,0.598974358974359,0.7078787878787879
441,200,0.03,512,0.8,0.937394247038917,0.5682051282051283,0.7075351213282248
679,300,0.03,384,0.8,0.9370748299319728,0.5651282051282052,0.7050543825975688
99,50,0.07,128,0.8,0.877488514548239,0.5876923076923077,0.7039312039312039
80,50,0.03,384,1.0,0.9415807560137457,0.5620512820512821,0.703917790622993
100,50,0.07,128,1.0,0.8736681887366818,0.5887179487179487,0.7034313725490197
1190,1000,0.1,64,1.0,0.8446043165467626,0.602051282051282,0.7029940119760479
680,300,0.03,384,1.0,0.9352640545144804,0.563076923076923,0.7029449423815621
460,200,0.07,128,1.0,0.869894099848714,0.5897435897435898,0.7029339853300733
950,500,0.1,64,1.0,0.8421807747489239,0.602051282051282,0.7021531100478469
1070,750,0.1,64,1.0,0.839541547277937,0.601025641025641,0.7005379557680813
340,150,0.07,128,1.0,0.8728943338437979,0.5846153846153846,0.7002457002457002
110,50,0.1,64,1.0,0.8452554744525548,0.5938461538461538,0.6975903614457831
220,100,0.07,128,1.0,0.8721109399075501,0.5805128205128205,0.6970443349753694
800,400,0.03,384,1.0,0.9359861591695502,0.5548717948717948,0.6967160334835801
560,250,0.03,384,1.0,0.9328743545611016,0.5558974358974359,0.6966580976863753
323,150,0.03,768,0.8,0.9390243902439024,0.5528205128205128,0.6959328599096191
799,400,0.03,384,0.8,0.9327586206896552,0.5548717948717948,0.6958199356913183
820,400,0.07,128,1.0,0.8717156105100463,0.5784615384615385,0.6954377311960542
70,50,0.02,512,1.0,0.9688073394495413,0.5415384615384615,0.6947368421052632
202,100,0.03,512,1.0,0.9404553415061296,0.5507692307692308,0.6946959896507116
830,400,0.1,64,1.0,0.8376811594202899,0.5928205128205128,0.6942942942942943
559,250,0.03,384,0.8,0.9356521739130435,0.5517948717948717,0.6941935483870968
321,150,0.03,512,0.8,0.9340277777777778,0.5517948717948717,0.693745970341715
320,150,0.03,384,1.0,0.9355400696864111,0.5507692307692308,0.6933505487411233
920,500,0.03,384,1.0,0.9339130434782609,0.5507692307692308,0.6929032258064516
710,300,0.1,64,1.0,0.8372093023255814,0.5907692307692308,0.6927239927841251
449,200,0.05,256,0.8,0.9041322314049587,0.561025641025641,0.6924050632911393
919,500,0.03,384,0.8,0.9337979094076655,0.5497435897435897,0.6920593931568754
949,500,0.1,64,0.8,0.8369723435225619,0.5897435897435898,0.6919374247894103
1160,1000,0.03,384,1.0,0.9353146853146853,0.5487179487179488,0.691661279896574
1069,750,0.1,64,0.8,0.8379562043795621,0.5887179487179487,0.691566265060241
1189,1000,0.1,64,0.8,0.8374816983894583,0.5866666666666667,0.6899879372738239
230,100,0.1,64,1.0,0.8372434017595308,0.5856410256410256,0.6891973445986723
672,300,0.02,768,1.0,0.9631675874769797,0.5364102564102564,0.689064558629776
687,300,0.05,128,0.8,0.8963815789473685,0.558974358974359,0.6885660138976627
807,400,0.05,128,0.8,0.9033333333333333,0.5558974358974359,0.6882539682539682
700,300,0.07,128,1.0,0.8673946957878315,0.5702564102564103,0.6881188118811881
201,100,0.03,512,0.8,0.9284467713787086,0.5456410256410257,0.6873385012919897
567,250,0.05,128,0.8,0.8945634266886326,0.556923076923077,0.6864728192161821
912,500,0.02,768,1.0,0.9594843462246777,0.5343589743589744,0.686429512516469
1032,750,0.02,768,1.0,0.9577205882352942,0.5343589743589744,0.6859776168531929
439,200,0.03,384,0.8,0.9343971631205674,0.5405128205128205,0.6848602988953866
1040,750,0.03,384,1.0,0.9343971631205674,0.5405128205128205,0.6848602988953866
589,250,0.1,64,0.8,0.8301610541727672,0.5815384615384616,0.6839565741857659
927,500,0.05,128,0.8,0.9010067114093959,0.5507692307692308,0.6836409929980903
709,300,0.1,64,0.8,0.8355555555555556,0.5784615384615385,0.6836363636363636
580,250,0.07,128,1.0,0.8661417322834646,0.5641025641025641,0.6832298136645962
1039,750,0.03,384,0.8,0.9309734513274336,0.5394871794871795,0.6831168831168831
1152,1000,0.02,768,1.0,0.9591836734693877,0.5302564102564102,0.6829590488771466
319,150,0.03,384,0.8,0.9357142857142857,0.5374358974358975,0.6827361563517915
440,200,0.03,384,1.0,0.9355992844364938,0.5364102564102564,0.681877444589309
1159,1000,0.03,384,0.8,0.9307282415630551,0.5374358974358975,0.6814044213263979
470,200,0.1,64,1.0,0.8303834808259587,0.5774358974358974,0.6811857229280097
792,400,0.02,768,1.0,0.9607476635514018,0.5271794871794871,0.680794701986755
203,100,0.03,768,0.8,0.9385171790235082,0.5323076923076923,0.6793193717277487
552,250,0.02,768,1.0,0.9606003752345216,0.5251282051282051,0.6790450928381963
829,400,0.1,64,0.8,0.8296296296296296,0.5743589743589743,0.6787878787878788
312,150,0.02,768,1.0,0.9623352165725048,0.5241025641025641,0.6786188579017264
1167,1000,0.05,128,0.8,0.892436974789916,0.5446153846153846,0.6764331210191082
81,50,0.03,512,0.8,0.9332129963898917,0.5302564102564102,0.6762589928057554
432,200,0.02,768,1.0,0.9602272727272727,0.52,0.6746506986027944
329,150,0.05,256,0.8,0.8976109215017065,0.5394871794871795,0.6739269698910955
88,50,0.05,128,1.0,0.8918918918918919,0.5415384615384615,0.6738991703892788
87,50,0.05,128,0.8,0.898972602739726,0.5384615384615384,0.6735086593970494
1047,750,0.05,128,0.8,0.8932203389830509,0.5405128205128205,0.673482428115016
791,400,0.02,768,0.8,0.9548022598870056,0.52,0.6733067729083665
671,300,0.02,768,0.8,0.9565217391304348,0.518974358974359,0.6728723404255319
590,250,0.1,64,1.0,0.8308157099697885,0.5641025641025641,0.6719609040928528
209,100,0.05,256,0.8,0.9043478260869565,0.5333333333333333,0.6709677419354839
447,200,0.05,128,0.8,0.8996539792387543,0.5333333333333333,0.6696716033483581
98,50,0.07,64,1.0,0.8688524590163934,0.5435897435897435,0.668769716088328
199,100,0.03,384,0.8,0.937037037037037,0.518974358974359,0.667986798679868
1151,1000,0.02,768,0.8,0.9560229445506692,0.5128205128205128,0.6675567423230975
327,150,0.05,128,0.8,0.8961937716262975,0.5312820512820513,0.6670959433354797
207,100,0.05,128,0.8,0.8975694444444444,0.5302564102564102,0.6666666666666666
1031,750,0.02,768,0.8,0.9559386973180076,0.5117948717948718,0.6666666666666666
78,50,0.03,256,1.0,0.9317343173431735,0.517948717948718,0.6657877389584707
89,50,0.05,256,0.8,0.8913793103448275,0.5302564102564102,0.6649517684887459
911,500,0.02,768,0.8,0.9575289575289575,0.5087179487179487,0.6644340254521098
469,200,0.1,64,0.8,0.8259541984732824,0.5548717948717948,0.6638036809815951
200,100,0.03,384,1.0,0.9363295880149812,0.5128205128205128,0.6626905235255136
1158,1000,0.03,256,1.0,0.9279112754158965,0.5148717948717949,0.662269129287599
350,150,0.1,64,1.0,0.8333333333333334,0.5487179487179488,0.6617192331478046
798,400,0.03,256,1.0,0.9276437847866419,0.5128205128205128,0.6605019815059445
349,150,0.1,64,0.8,0.8243451463790447,0.5487179487179488,0.6588669950738916
83,50,0.03,768,0.8,0.9391634980988594,0.5066666666666667,0.6582278481012658
72,50,0.02,768,1.0,0.9624505928853755,0.49948717948717947,0.6576637407157326
192,100,0.02,768,1.0,0.960552268244576,0.49948717948717947,0.6572199730094467
918,500,0.03,256,1.0,0.926829268292683,0.5066666666666667,0.6551724137931034
551,250,0.02,768,0.8,0.9547244094488189,0.49743589743589745,0.6540795684423466
670,300,0.02,512,1.0,0.9584158415841584,0.49641025641025643,0.654054054054054
1168,1000,0.05,128,1.0,0.8916518650088809,0.5148717948717949,0.6527958387516255
669,300,0.02,512,0.8,0.9564356435643564,0.49538461538461537,0.6527027027027027
678,300,0.03,256,1.0,0.9314285714285714,0.5015384615384615,0.652
310,150,0.02,512,1.0,0.9600798403193613,0.49333333333333335,0.6517615176151762
790,400,0.02,512,1.0,0.9600798403193613,0.49333333333333335,0.6517615176151762
1048,750,0.05,128,1.0,0.8882978723404256,0.5138461538461538,0.6510721247563352
550,250,0.02,512,1.0,0.9580838323353293,0.49230769230769234,0.6504065040650406
430,200,0.02,512,1.0,0.959758551307847,0.48923076923076925,0.6480978260869565
917,500,0.03,256,0.8,0.9273422562141491,0.49743589743589745,0.6475300400534045
677,300,0.03,256,0.8,0.9273422562141491,0.49743589743589745,0.6475300400534045
558,250,0.03,256,1.0,0.9307692307692308,0.49641025641025643,0.6474916387959866
549,250,0.02,512,0.8,0.9576612903225806,0.48717948717948717,0.6458191706322229
797,400,0.03,256,0.8,0.9252873563218391,0.49538461538461537,0.6452905811623246
1178,1000,0.07,64,1.0,0.8518518518518519,0.518974358974359,0.6449968132568515
1058,750,0.07,64,1.0,0.8504201680672269,0.518974358974359,0.6445859872611465
938,500,0.07,64,1.0,0.8530405405405406,0.517948717948718,0.6445437141033823
557,250,0.03,256,0.8,0.9285714285714286,0.49333333333333335,0.6443402545210984
68,50,0.02,384,1.0,0.9574898785425101,0.48512820512820515,0.6439754935330156
1038,750,0.03,256,1.0,0.925,0.49333333333333335,0.6434782608695652
328,150,0.05,128,1.0,0.8878842676311031,0.5035897435897436,0.6426701570680629
431,200,0.02,768,0.8,0.9554655870445344,0.4841025641025641,0.6426140231449966
109,50,0.1,64,0.8,0.8177496038034865,0.5292307692307693,0.6425902864259029
1029,750,0.02,512,0.8,0.9572301425661914,0.48205128205128206,0.6412005457025921
79,50,0.03,384,0.8,0.9386138613861386,0.48615384615384616,0.6405405405405405
818,400,0.07,64,1.0,0.852991452991453,0.5117948717948718,0.6397435897435897
86,50,0.05,64,1.0,0.8882783882783882,0.49743589743589745,0.6377383300460223
909,500,0.02,512,0.8,0.9607438016528925,0.47692307692307695,0.6374228923920493
910,500,0.02,512,1.0,0.9587628865979382,0.47692307692307695,0.636986301369863
928,500,0.05,128,1.0,0.885036496350365,0.49743589743589745,0.6369008535784636
698,300,0.07,64,1.0,0.8517241379310345,0.5066666666666667,0.6353697749196141
697,300,0.07,64,0.8,0.8517241379310345,0.5066666666666667,0.6353697749196141
229,100,0.1,64,0.8,0.8115015974440895,0.521025641025641,0.6346033728919426
429,200,0.02,512,0.8,0.9508196721311475,0.4758974358974359,0.6343130553656869
1037,750,0.03,256,0.8,0.9268774703557312,0.48102564102564105,0.6333558406482107
208,100,0.05,128,1.0,0.8856088560885609,0.49230769230769234,0.6328279499011207
577,250,0.07,64,0.8,0.8494809688581315,0.5035897435897436,0.6323245331616226
1030,750,0.02,512,1.0,0.9583333333333334,0.4717948717948718,0.6323024054982818
448,200,0.05,128,1.0,0.8853974121996303,0.49128205128205127,0.6319261213720316
1150,1000,0.02,512,1.0,0.960167714884696,0.46974358974358976,0.6308539944903582
937,500,0.07,64,0.8,0.8489583333333334,0.5015384615384615,0.6305609284332688
438,200,0.03,256,1.0,0.9281437125748503,0.47692307692307695,0.6300813008130082
789,400,0.02,512,0.8,0.9541666666666667,0.46974358974358976,0.629553264604811
218,100,0.07,64,1.0,0.8533568904593639,0.49538461538461537,0.6268656716417911
1149,1000,0.02,512,0.8,0.9538784067085954,0.4666666666666667,0.6267217630853994
688,300,0.05,128,1.0,0.8853383458646616,0.48307692307692307,0.6250829462508295
808,400,0.05,128,1.0,0.8805970149253731,0.4841025641025641,0.6247518199867638
667,300,0.02,384,0.8,0.9615384615384616,0.46153846153846156,0.6237006237006237
1057,750,0.07,64,0.8,0.8480565371024735,0.49230769230769234,0.6229720960415315
1177,1000,0.07,64,0.8,0.8465608465608465,0.49230769230769234,0.622568093385214
1157,1000,0.03,256,0.8,0.9215291750503019,0.46974358974358976,0.6222826086956522
458,200,0.07,64,1.0,0.8409090909090909,0.49333333333333335,0.6218487394957983
76,50,0.03,128,1.0,0.9227642276422764,0.46564102564102566,0.6189502385821404
817,400,0.07,64,0.8,0.8439716312056738,0.4882051282051282,0.6185834957764782
547,250,0.02,384,0.8,0.9608695652173913,0.4533333333333333,0.61602787456446
568,250,0.05,128,1.0,0.88,0.47384615384615386,0.616
318,150,0.03,256,1.0,0.927536231884058,0.4594871794871795,0.6145404663923183
427,200,0.02,384,0.8,0.9583333333333334,0.4482051282051282,0.6107617051013278
578,250,0.07,64,1.0,0.8396396396396396,0.47794871794871796,0.6091503267973856
437,200,0.03,256,0.8,0.9227557411273486,0.4533333333333333,0.6079779917469051
308,150,0.02,384,1.0,0.9539473684210527,0.4461538461538462,0.6079664570230608
548,250,0.02,384,1.0,0.9538461538461539,0.4451282051282051,0.606993006993007
66,50,0.02,256,1.0,0.9517543859649122,0.4451282051282051,0.6065688329839273
309,150,0.02,512,0.8,0.9475982532751092,0.4451282051282051,0.6057222609909281
190,100,0.02,512,1.0,0.9577777777777777,0.442051282051282,0.6049122807017544
787,400,0.02,384,0.8,0.9598214285714286,0.441025641025641,0.6043569922698524
907,500,0.02,384,0.8,0.9598214285714286,0.441025641025641,0.6043569922698524
675,300,0.03,128,0.8,0.9221052631578948,0.4492307692307692,0.6041379310344828
555,250,0.03,128,0.8,0.9182389937106918,0.4492307692307692,0.6033057851239669
338,150,0.07,64,1.0,0.8388278388278388,0.46974358974358976,0.6022353714661407
457,200,0.07,64,0.8,0.8441558441558441,0.4666666666666667,0.6010568031704095
1148,1000,0.02,384,1.0,0.9594594594594594,0.4369230769230769,0.6004228329809725
795,400,0.03,128,0.8,0.9157894736842105,0.4461538461538462,0.6
668,300,0.02,384,1.0,0.9551569506726457,0.4369230769230769,0.5995777621393384
788,400,0.02,384,1.0,0.9551569506726457,0.4369230769230769,0.5995777621393384
1028,750,0.02,384,1.0,0.9551569506726457,0.4369230769230769,0.5995777621393384
191,100,0.02,768,0.8,0.9488888888888889,0.4379487179487179,0.5992982456140351
428,200,0.02,384,1.0,0.9530201342281879,0.4369230769230769,0.5991561181434599
908,500,0.02,384,1.0,0.9530201342281879,0.4369230769230769,0.5991561181434599
307,150,0.02,384,0.8,0.9614512471655329,0.4348717948717949,0.5988700564971752
198,100,0.03,256,1.0,0.9229122055674518,0.442051282051282,0.5977808599167822
311,150,0.02,768,0.8,0.952808988764045,0.4348717948717949,0.5971830985915493
915,500,0.03,128,0.8,0.9186295503211992,0.44,0.59500693481276
187,100,0.02,384,0.8,0.9567198177676538,0.4307692307692308,0.594059405940594
97,50,0.07,64,0.8,0.8473282442748091,0.4553846153846154,0.5923949299533022
71,50,0.02,768,0.8,0.9501133786848073,0.4297435897435897,0.5918079096045198
1027,750,0.02,384,0.8,0.954337899543379,0.4287179487179487,0.5916489738145789
435,200,0.03,128,0.8,0.9199134199134199,0.4358974358974359,0.5915100904662491
189,100,0.02,512,0.8,0.9586206896551724,0.4276923076923077,0.5914893617021276
315,150,0.03,128,0.8,0.9273127753303965,0.4317948717948718,0.5892232330300909
317,150,0.03,256,0.8,0.9232456140350878,0.4317948717948718,0.5883997204751922
195,100,0.03,128,0.8,0.9251101321585903,0.4307692307692308,0.5878236529041287
926,500,0.05,64,1.0,0.8727272727272727,0.4430769230769231,0.5877551020408164
75,50,0.03,128,0.8,0.926829268292683,0.4287179487179487,0.5862552594670407
1147,1000,0.02,384,0.8,0.9516129032258065,0.4235897435897436,0.5862313697657914
1046,750,0.05,64,1.0,0.8737270875763747,0.44,0.5852660300136425
665,300,0.02,256,0.8,0.9515011547344111,0.42256410256410254,0.5852272727272727
686,300,0.05,64,1.0,0.8719512195121951,0.44,0.5848670756646217
565,250,0.05,64,0.8,0.8747433264887063,0.4369230769230769,0.5827633378932968
74,50,0.03,64,1.0,0.9162995594713657,0.4266666666666667,0.58222533240028
337,150,0.07,64,0.8,0.8440545808966862,0.4441025641025641,0.581989247311828
217,100,0.07,64,0.8,0.8349328214971209,0.4461538461538462,0.5815508021390374
69,50,0.02,512,0.8,0.951048951048951,0.41846153846153844,0.5811965811965812
660,300,0.01,768,1.0,0.9828850855745721,0.4123076923076923,0.5809248554913294
685,300,0.05,64,0.8,0.8737060041407867,0.4328205128205128,0.578875171467764
1165,1000,0.05,64,0.8,0.8786610878661087,0.4307692307692308,0.578114246386786
1166,1000,0.05,64,1.0,0.8701030927835052,0.4328205128205128,0.5780821917808219
780,400,0.01,768,1.0,0.9803439803439803,0.40923076923076923,0.5774240231548481
545,250,0.02,256,0.8,0.9505882352941176,0.41435897435897434,0.5771428571428572
925,500,0.05,64,0.8,0.8784067085953878,0.4297435897435897,0.5771349862258953
806,400,0.05,64,1.0,0.8698347107438017,0.4317948717948718,0.5771076079506511
420,200,0.01,768,1.0,0.9802955665024631,0.4082051282051282,0.5763939174511223
1155,1000,0.03,128,0.8,0.9151785714285714,0.4205128205128205,0.5762473647224174
1146,1000,0.02,256,1.0,0.9616306954436451,0.4112820512820513,0.5761494252873564
1045,750,0.05,64,0.8,0.8816067653276956,0.4276923076923077,0.5759668508287292
785,400,0.02,256,0.8,0.95260663507109,0.4123076923076923,0.5755189692197566
1035,750,0.03,128,0.8,0.9149888143176734,0.4194871794871795,0.5752461322081576
446,200,0.05,64,1.0,0.865424430641822,0.4287179487179487,0.5733882030178327
905,500,0.02,256,0.8,0.9545454545454546,0.40923076923076923,0.5728643216080402
188,100,0.02,384,1.0,0.9478672985781991,0.41025641025641024,0.572655690765927
60,50,0.01,768,1.0,0.9874371859296482,0.40307692307692305,0.5724690458849235
64,50,0.02,128,1.0,0.95,0.40923076923076923,0.5720430107526882
1140,1000,0.01,768,1.0,0.9825,0.40307692307692305,0.5716363636363636
786,400,0.02,256,1.0,0.9566265060240964,0.40717948717948715,0.5712230215827339
900,500,0.01,768,1.0,0.9800498753117207,0.40307692307692305,0.5712209302325582
906,500,0.02,256,1.0,0.9565217391304348,0.40615384615384614,0.5701943844492441
77,50,0.03,256,0.8,0.9237875288683602,0.41025641025641024,0.5681818181818182
1025,750,0.02,256,0.8,0.9516908212560387,0.4041025641025641,0.5673146148308136
1026,750,0.02,256,1.0,0.9538834951456311,0.40307692307692305,0.5666906993511175
300,150,0.01,768,1.0,0.9773869346733668,0.39897435897435896,0.5666423889293518
197,100,0.03,256,0.8,0.9212962962962963,0.4082051282051282,0.5657427149964463
1020,750,0.01,768,1.0,0.9773299748110831,0.39794871794871794,0.565597667638484
67,50,0.02,384,0.8,0.9491525423728814,0.40205128205128204,0.5648414985590778
206,100,0.05,64,1.0,0.8577405857740585,0.4205128205128205,0.5643496214728149
1156,1000,0.03,128,1.0,0.908675799086758,0.4082051282051282,0.5633404104741684
805,400,0.05,64,0.8,0.8693790149892934,0.4164102564102564,0.5631067961165048
540,250,0.01,768,1.0,0.9820971867007673,0.39384615384615385,0.5622254758418741
1145,1000,0.02,256,0.8,0.9511002444987775,0.39897435897435896,0.5621387283236994
666,300,0.02,256,1.0,0.9530864197530864,0.3958974358974359,0.5594202898550724
566,250,0.05,64,1.0,0.8629550321199143,0.41333333333333333,0.5589459084604715
659,300,0.01,768,0.8,0.9743589743589743,0.38974358974358975,0.5567765567765568
543,250,0.02,128,0.8,0.9436274509803921,0.39487179487179486,0.556760665220535
546,250,0.02,256,1.0,0.9547738693467337,0.38974358974358975,0.5535324107793154
539,250,0.01,768,0.8,0.9739583333333334,0.38358974358974357,0.5504047093451067
1036,750,0.03,128,1.0,0.903755868544601,0.39487179487179486,0.5496074232690935
445,200,0.05,64,0.8,0.87248322147651,0.4,0.5485232067510548
426,200,0.02,256,1.0,0.947103274559194,0.38564102564102565,0.5481049562682215
58,50,0.01,512,1.0,0.9814323607427056,0.37948717948717947,0.5473372781065089
916,500,0.03,128,1.0,0.9045346062052506,0.38871794871794874,0.5437589670014347
1019,750,0.01,768,0.8,0.9708994708994709,0.3764102564102564,0.5424981522542498
779,400,0.01,768,0.8,0.9708994708994709,0.3764102564102564,0.5424981522542498
899,500,0.01,768,0.8,0.9707446808510638,0.37435897435897436,0.540340488527017
425,200,0.02,256,0.8,0.9413265306122449,0.37846153846153846,0.5398683247988295
325,150,0.05,64,0.8,0.8698630136986302,0.39076923076923076,0.5392781316348195
316,150,0.03,128,1.0,0.9097560975609756,0.38256410256410256,0.5386281588447653
436,200,0.03,128,1.0,0.9053398058252428,0.38256410256410256,0.5378514780100937
180,100,0.01,768,1.0,0.9836065573770492,0.36923076923076925,0.5369127516778524
423,200,0.02,128,0.8,0.9408740359897172,0.37538461538461537,0.5366568914956011
303,150,0.02,128,0.8,0.9408740359897172,0.37538461538461537,0.5366568914956011
663,300,0.02,128,0.8,0.9384615384615385,0.37538461538461537,0.5362637362637362
196,100,0.03,128,1.0,0.9070904645476773,0.38051282051282054,0.5361271676300579
676,300,0.03,128,1.0,0.894484412470024,0.38256410256410256,0.5359195402298851
85,50,0.05,64,0.8,0.8669724770642202,0.38769230769230767,0.5357902197023388
1139,1000,0.01,768,0.8,0.9703504043126685,0.36923076923076925,0.5349182763744428
796,400,0.03,128,1.0,0.8920863309352518,0.38153846153846155,0.5344827586206896
783,400,0.02,128,0.8,0.9357326478149101,0.37333333333333335,0.533724340175953
306,150,0.02,256,1.0,0.9476439790575916,0.3712820512820513,0.5335298452468681
419,200,0.01,768,0.8,0.9701897018970189,0.3671794871794872,0.5327380952380952
62,50,0.02,64,1.0,0.94750656167979,0.37025641025641026,0.532448377581121
903,500,0.02,128,0.8,0.9378238341968912,0.3712820512820513,0.5319617927994122
326,150,0.05,64,1.0,0.8503401360544217,0.38461538461538464,0.5296610169491526
56,50,0.01,384,1.0,0.9860335195530726,0.36205128205128206,0.5296324081020255
299,150,0.01,768,0.8,0.9722991689750693,0.36,0.5254491017964071
183,100,0.02,128,0.8,0.9416445623342176,0.3641025641025641,0.5251479289940828
657,300,0.01,512,0.8,0.9774647887323944,0.3558974358974359,0.5218045112781955
298,150,0.01,512,1.0,0.9774647887323944,0.3558974358974359,0.5218045112781955
556,250,0.03,128,1.0,0.8992443324937027,0.36615384615384616,0.5204081632653061
537,250,0.01,512,0.8,0.9801136363636364,0.35384615384615387,0.5199698568198945
1017,750,0.01,512,0.8,0.9773371104815864,0.35384615384615387,0.5195783132530121
305,150,0.02,256,0.8,0.938337801608579,0.358974358974359,0.5192878338278932
1023,750,0.02,128,0.8,0.9310344827586207,0.36,0.5192307692307693
658,300,0.01,512,1.0,0.98005698005698,0.3528205128205128,0.5188536953242836
186,100,0.02,256,1.0,0.9480874316939891,0.3558974358974359,0.517524235645041
63,50,0.02,128,0.8,0.9480874316939891,0.3558974358974359,0.517524235645041
179,100,0.01,768,0.8,0.9716713881019831,0.3517948717948718,0.516566265060241
205,100,0.05,64,0.8,0.8605769230769231,0.3671794871794872,0.5147375988497483
417,200,0.01,512,0.8,0.9796511627906976,0.34564102564102567,0.5109931766489765
778,400,0.01,512,1.0,0.9796511627906976,0.34564102564102567,0.5109931766489765
777,400,0.01,512,0.8,0.9795918367346939,0.3446153846153846,0.5098634294385432
1143,1000,0.02,128,0.8,0.9318801089918256,0.3507692307692308,0.5096870342771982
1154,1000,0.03,64,1.0,0.9078947368421053,0.35384615384615387,0.5092250922509225
1137,1000,0.01,512,0.8,0.9766763848396501,0.3435897435897436,0.5083459787556904
418,200,0.01,512,1.0,0.9823529411764705,0.3425641025641026,0.5079847908745247
897,500,0.01,512,0.8,0.9794721407624634,0.3425641025641026,0.5075987841945289
1034,750,0.03,64,1.0,0.9071618037135278,0.3507692307692308,0.5059171597633136
655,300,0.01,384,0.8,0.9793510324483776,0.3405128205128205,0.5053272450532724
177,100,0.01,512,0.8,0.9821958456973294,0.3394871794871795,0.5045731707317073
538,250,0.01,512,1.0,0.9821958456973294,0.3394871794871795,0.5045731707317073
297,150,0.01,512,0.8,0.9792284866468842,0.3384615384615385,0.5030487804878049
674,300,0.03,64,1.0,0.8923884514435696,0.3487179487179487,0.5014749262536873
914,500,0.03,64,1.0,0.9037433155080213,0.3466666666666667,0.5011119347664937
1138,1000,0.01,512,1.0,0.9761904761904762,0.3364102564102564,0.5003813882532419
296,150,0.01,384,1.0,0.9702380952380952,0.3343589743589744,0.4973302822273074
