combo_number,n_estimators,contamination,max_samples,max_features,precision,recall,f1
1144,1000,0.02,128,1.0,0.9320113314447592,0.3374358974358974,0.4954819277108434
794,400,0.03,64,1.0,0.9,0.3415384615384615,0.49516728624535317
59,50,0.01,768,0.8,0.96996996996997,0.3312820512820513,0.4938837920489297
553,250,0.03,64,0.8,0.8994565217391305,0.3394871794871795,0.49292628443782577
1018,750,0.01,512,1.0,0.9756838905775076,0.3292307692307692,0.49233128834355827
913,500,0.03,64,0.8,0.8991825613079019,0.3384615384615385,0.4918032786885246
1024,750,0.02,128,1.0,0.9285714285714286,0.3333333333333333,0.49056603773584906
65,50,0.02,256,0.8,0.9364161849710982,0.3323076923076923,0.49053747161241484
673,300,0.03,64,0.8,0.896457765667575,0.3374358974358974,0.4903129657228018
1033,750,0.03,64,0.8,0.9010989010989011,0.3364102564102564,0.4899178491411501
1153,1000,0.03,64,0.8,0.9008264462809917,0.3353846153846154,0.48878923766816146
185,100,0.02,256,0.8,0.9385964912280702,0.3292307692307692,0.4874715261958998
535,250,0.01,384,0.8,0.9813664596273292,0.3241025641025641,0.48727833461835
898,500,0.01,512,1.0,0.9781931464174455,0.32205128205128203,0.4845679012345679
1136,1000,0.01,384,1.0,0.9842767295597484,0.321025641025641,0.48414539829853054
554,250,0.03,64,1.0,0.8969359331476323,0.3302564102564103,0.4827586206896552
295,150,0.01,384,0.8,0.9811320754716981,0.32,0.48259860788863107
656,300,0.01,384,1.0,0.9810725552050473,0.318974358974359,0.48142414860681115
896,500,0.01,384,1.0,0.9779874213836478,0.318974358974359,0.48105181747873166
775,400,0.01,384,0.8,0.9777777777777777,0.3158974358974359,0.47751937984496123
57,50,0.01,512,0.8,0.9746835443037974,0.3158974358974359,0.47714949651433
424,200,0.02,128,1.0,0.9369369369369369,0.32,0.47706422018348627
793,400,0.03,64,0.8,0.8926553672316384,0.3241025641025641,0.47554552294958613
904,500,0.02,128,1.0,0.9311377245508982,0.318974358974359,0.47517188693659285
776,400,0.01,384,1.0,0.9838709677419355,0.3128205128205128,0.47470817120622566
895,500,0.01,384,0.8,0.9775641025641025,0.3128205128205128,0.473970473970474
768,400,0.005,768,1.0,0.9934426229508196,0.31076923076923074,0.4734375
434,200,0.03,64,1.0,0.8848314606741573,0.3230769230769231,0.473328324567994
664,300,0.02,128,1.0,0.9253731343283582,0.31794871794871793,0.4732824427480916
194,100,0.03,64,1.0,0.8942857142857142,0.321025641025641,0.47245283018867923
304,150,0.02,128,1.0,0.9196428571428571,0.3169230769230769,0.47139588100686497
888,500,0.005,768,1.0,0.9933993399339934,0.3087179487179487,0.47104851330203446
648,300,0.005,768,1.0,0.9933993399339934,0.3087179487179487,0.47104851330203446
784,400,0.02,128,1.0,0.9329268292682927,0.31384615384615383,0.4696853415195702
73,50,0.03,64,0.8,0.9008746355685131,0.3169230769230769,0.46889226100151743
767,400,0.005,768,0.8,0.9933554817275747,0.30666666666666664,0.46865203761755486
647,300,0.005,768,0.8,0.9933333333333333,0.30564102564102563,0.4674509803921569
415,200,0.01,384,0.8,0.980327868852459,0.30666666666666664,0.4671875
288,150,0.005,768,1.0,0.9932885906040269,0.3035897435897436,0.46504320502749413
536,250,0.01,384,1.0,0.9801980198019802,0.3046153846153846,0.4647887323943662
178,100,0.01,512,1.0,0.9801980198019802,0.3046153846153846,0.4647887323943662
1016,750,0.01,384,1.0,0.9769736842105263,0.3046153846153846,0.46442533229085226
184,100,0.02,128,1.0,0.9263803680981595,0.30974358974358973,0.4642582628747118
48,50,0.005,768,1.0,0.9932432432432432,0.30153846153846153,0.4626278520849725
175,100,0.01,384,0.8,0.9800664451827242,0.30256410256410254,0.46238244514106586
433,200,0.03,64,0.8,0.9017857142857143,0.31076923076923074,0.4622425629290618
54,50,0.01,256,1.0,0.9768211920529801,0.30256410256410254,0.4620203602192639
544,250,0.02,128,1.0,0.9285714285714286,0.30666666666666664,0.4610639938319198
408,200,0.005,768,1.0,0.9931972789115646,0.2994871794871795,0.46020488573680063
1015,750,0.01,384,0.8,0.9765100671140939,0.29846153846153844,0.45718774548311075
527,250,0.005,768,0.8,0.993127147766323,0.2964102564102564,0.4565560821484992
416,200,0.01,384,1.0,0.9796610169491525,0.2964102564102564,0.45511811023622045
662,300,0.02,64,1.0,0.9274447949526814,0.30153846153846153,0.4551083591331269
314,150,0.03,64,1.0,0.8865671641791045,0.3046153846153846,0.4534351145038168
887,500,0.005,768,0.8,0.9930555555555556,0.29333333333333333,0.45288994457640536
902,500,0.02,64,1.0,0.926984126984127,0.2994871794871795,0.45271317829457364
773,400,0.01,256,0.8,0.9795221843003413,0.29435897435897435,0.4526813880126183
1022,750,0.02,64,1.0,0.9240506329113924,0.2994871794871795,0.45236250968241676
528,250,0.005,768,1.0,0.9930313588850174,0.2923076923076923,0.45166402535657685
653,300,0.01,256,0.8,0.9794520547945206,0.29333333333333333,0.4514601420678769
1135,1000,0.01,384,0.8,0.9793103448275862,0.29128205128205126,0.4490118577075099
782,400,0.02,64,1.0,0.9233226837060703,0.2964102564102564,0.44875776397515527
313,150,0.03,64,0.8,0.8953846153846153,0.29846153846153844,0.44769230769230767
893,500,0.01,256,0.8,0.975609756097561,0.28717948717948716,0.4437400950871632
1142,1000,0.02,64,1.0,0.9250814332247557,0.29128205128205126,0.44305772230889234
1128,1000,0.005,768,1.0,0.992831541218638,0.2841025641025641,0.44178628389154706
168,100,0.005,768,1.0,0.992831541218638,0.2841025641025641,0.44178628389154706
1008,750,0.005,768,1.0,0.9928057553956835,0.28307692307692306,0.4405426975259378
542,250,0.02,64,1.0,0.9235880398671097,0.28512820512820514,0.43573667711598746
176,100,0.01,384,1.0,0.9611307420494699,0.27897435897435896,0.43243243243243246
533,250,0.01,256,0.8,0.9818181818181818,0.27692307692307694,0.432
1007,750,0.005,768,0.8,0.992619926199262,0.27589743589743587,0.4317817014446228
422,200,0.02,64,1.0,0.9288135593220339,0.28102564102564104,0.431496062992126
661,300,0.02,64,0.8,0.9163879598662207,0.28102564102564104,0.4301412872841444
193,100,0.03,64,0.8,0.9046052631578947,0.28205128205128205,0.4300234558248632
901,500,0.02,64,0.8,0.9161073825503355,0.28,0.4289080911233307
774,400,0.01,256,1.0,0.9745454545454545,0.27487179487179486,0.4288
1127,1000,0.005,768,0.8,0.9925093632958801,0.2717948717948718,0.42673107890499196
1141,1000,0.02,64,0.8,0.9180887372013652,0.27589743589743587,0.4242902208201893
1021,750,0.02,64,0.8,0.9149659863945578,0.27589743589743587,0.4239558707643814
46,50,0.005,512,1.0,0.9887218045112782,0.26974358974358975,0.4238517324738114
407,200,0.005,768,0.8,0.9924242424242424,0.26871794871794874,0.42292171105730425
541,250,0.02,64,0.8,0.9146757679180887,0.27487179487179486,0.4227129337539432
651,300,0.01,128,0.8,0.9771863117870723,0.2635897435897436,0.41518578352180935
894,500,0.01,256,1.0,0.9770114942528736,0.26153846153846155,0.41262135922330095
55,50,0.01,384,0.8,0.9659090909090909,0.26153846153846155,0.4116222760290557
654,300,0.01,256,1.0,0.9769230769230769,0.2605128205128205,0.41133603238866395
1013,750,0.01,256,0.8,0.9731800766283525,0.2605128205128205,0.4110032362459547
61,50,0.02,64,0.8,0.9148936170212766,0.26461538461538464,0.4105011933174224
287,150,0.005,768,0.8,0.9920948616600791,0.25743589743589745,0.40879478827361565
421,200,0.02,64,0.8,0.9078014184397163,0.26256410256410256,0.40731901352426414
531,250,0.01,128,0.8,0.9728682170542635,0.25743589743589745,0.4071370640713706
182,100,0.02,64,1.0,0.9107142857142857,0.26153846153846155,0.4063745019920319
645,300,0.005,512,0.8,0.992,0.25435897435897437,0.4048979591836735
1134,1000,0.01,256,1.0,0.9764705882352941,0.2553846153846154,0.40487804878048783
1133,1000,0.01,256,0.8,0.9724409448818898,0.25333333333333335,0.4019528071602929
525,250,0.005,512,0.8,0.991869918699187,0.25025641025641027,0.39967239967239965
302,150,0.02,64,1.0,0.9054545454545454,0.2553846153846154,0.3984
44,50,0.005,384,1.0,0.9918367346938776,0.24923076923076923,0.3983606557377049
646,300,0.005,512,1.0,0.9838056680161943,0.24923076923076923,0.397708674304419
1014,750,0.01,256,1.0,0.9758064516129032,0.24820512820512822,0.39574816026165166
1005,750,0.005,512,0.8,0.9917355371900827,0.24615384615384617,0.3944124897288414
414,200,0.01,256,1.0,0.9717741935483871,0.24717948717948718,0.39411283728536384
286,150,0.005,512,1.0,0.9876543209876543,0.24615384615384617,0.39408866995073893
781,400,0.02,64,0.8,0.9040590405904059,0.2512820512820513,0.39325842696629215
405,200,0.005,512,0.8,0.9915966386554622,0.24205128205128204,0.3891178895300907
766,400,0.005,512,1.0,0.9873949579831933,0.24102564102564103,0.38746908491343773
771,400,0.01,128,0.8,0.9830508474576272,0.23794871794871794,0.3831544178364988
167,100,0.005,768,0.8,0.9914163090128756,0.23692307692307693,0.3824503311258278
406,200,0.005,512,1.0,0.9871794871794872,0.23692307692307693,0.38213399503722084
413,200,0.01,256,0.8,0.9829787234042553,0.23692307692307693,0.38181818181818183
885,500,0.005,512,0.8,0.9913793103448276,0.2358974358974359,0.38111019055509526
1125,1000,0.005,512,0.8,0.991304347826087,0.23384615384615384,0.3784232365145228
534,250,0.01,256,1.0,0.9743589743589743,0.23384615384615384,0.3771712158808933
891,500,0.01,128,0.8,0.9743589743589743,0.23384615384615384,0.3771712158808933
51,50,0.01,128,0.8,0.978448275862069,0.23282051282051283,0.376139188069594
50,50,0.01,64,1.0,0.9742489270386266,0.23282051282051283,0.3758278145695364
765,400,0.005,512,0.8,0.9912280701754386,0.2317948717948718,0.37572734829592686
526,250,0.005,512,1.0,0.9868995633187773,0.2317948717948718,0.3754152823920266
171,100,0.01,128,0.8,0.9824561403508771,0.22974358974358974,0.372402327514547
301,150,0.02,64,0.8,0.8980392156862745,0.23487179487179488,0.3723577235772358
886,500,0.005,512,1.0,0.9910714285714286,0.2276923076923077,0.3703085904920767
291,150,0.01,128,0.8,0.9779735682819384,0.2276923076923077,0.36938435940099834
1126,1000,0.005,512,1.0,0.9910313901345291,0.22666666666666666,0.36894824707846413
165,100,0.005,512,0.8,0.990990990990991,0.22564102564102564,0.36758563074352546
285,150,0.005,512,0.8,0.9909502262443439,0.2246153846153846,0.36622073578595316
1006,750,0.005,512,1.0,0.9908675799086758,0.22256410256410256,0.36348408710217756
294,150,0.01,256,1.0,0.9646017699115044,0.2235897435897436,0.3630308076602831
1124,1000,0.005,384,1.0,0.9908256880733946,0.22153846153846155,0.36211232187761944
284,150,0.005,384,1.0,0.9907834101382489,0.2205128205128205,0.36073825503355705
174,100,0.01,256,1.0,0.9598214285714286,0.2205128205128205,0.3586321934945788
181,100,0.02,64,0.8,0.9004149377593361,0.22256410256410256,0.3569078947368421
52,50,0.01,128,1.0,0.9767441860465116,0.2153846153846154,0.35294117647058826
293,150,0.01,256,0.8,0.9857142857142858,0.2123076923076923,0.3493670886075949
53,50,0.01,256,0.8,0.9671361502347418,0.21128205128205127,0.3468013468013468
411,200,0.01,128,0.8,0.9761904761904762,0.21025641025641026,0.3459915611814346
1011,750,0.01,128,0.8,0.9715639810426541,0.21025641025641026,0.3456998313659359
644,300,0.005,384,1.0,0.9854368932038835,0.2082051282051282,0.3437764606265876
47,50,0.005,768,0.8,0.9853658536585366,0.20717948717948717,0.3423728813559322
1131,1000,0.01,128,0.8,0.970873786407767,0.20512820512820512,0.3386960203217612
173,100,0.01,256,0.8,0.9702970297029703,0.20102564102564102,0.33305012744265083
884,500,0.005,384,1.0,0.9897959183673469,0.19897435897435897,0.33134073441502987
764,400,0.005,384,1.0,0.9897959183673469,0.19897435897435897,0.33134073441502987
404,200,0.005,384,1.0,0.9847715736040609,0.19897435897435897,0.3310580204778157
524,250,0.005,384,1.0,0.9847715736040609,0.19897435897435897,0.3310580204778157
292,150,0.01,128,1.0,0.965,0.19794871794871796,0.32851063829787236
643,300,0.005,384,0.8,0.9896373056994818,0.19589743589743588,0.3270547945205479
1004,750,0.005,384,1.0,0.9895833333333334,0.19487179487179487,0.32562125107112255
641,300,0.005,256,0.8,0.9895287958115183,0.19384615384615383,0.3241852487135506
763,400,0.005,384,0.8,0.9842931937172775,0.19282051282051282,0.32246998284734135
166,100,0.005,512,1.0,0.9842931937172775,0.19282051282051282,0.32246998284734135
45,50,0.005,512,0.8,0.9946524064171123,0.19076923076923077,0.32013769363166955
1012,750,0.01,128,1.0,0.9635416666666666,0.18974358974358974,0.3170522707797772
1123,1000,0.005,384,0.8,0.989247311827957,0.18871794871794872,0.3169681309216193
172,100,0.01,128,1.0,0.9633507853403142,0.18871794871794872,0.3156089193825043
883,500,0.005,384,0.8,0.9891891891891892,0.18769230769230769,0.31551724137931036
412,200,0.01,128,1.0,0.9682539682539683,0.18769230769230769,0.31443298969072164
1132,1000,0.01,128,1.0,0.9682539682539683,0.18769230769230769,0.31443298969072164
761,400,0.005,256,0.8,0.9891304347826086,0.18666666666666668,0.31406384814495253
762,400,0.005,256,1.0,0.9891304347826086,0.18666666666666668,0.31406384814495253
881,500,0.005,256,0.8,0.9891304347826086,0.18666666666666668,0.31406384814495253
163,100,0.005,384,0.8,0.9891304347826086,0.18666666666666668,0.31406384814495253
283,150,0.005,384,0.8,0.9890710382513661,0.18564102564102564,0.3126079447322971
523,250,0.005,384,0.8,0.9890710382513661,0.18564102564102564,0.3126079447322971
1003,750,0.005,384,0.8,0.9890710382513661,0.18564102564102564,0.3126079447322971
1001,750,0.005,256,0.8,0.989010989010989,0.18461538461538463,0.3111495246326707
1121,1000,0.005,256,0.8,0.9888888888888889,0.18256410256410258,0.30822510822510824
403,200,0.005,384,0.8,0.9888888888888889,0.18256410256410258,0.30822510822510824
1122,1000,0.005,256,1.0,0.9833333333333333,0.18153846153846154,0.3064935064935065
892,500,0.01,128,1.0,0.9619565217391305,0.18153846153846154,0.30543572044866263
652,300,0.01,128,1.0,0.967032967032967,0.18051282051282053,0.30423509075194466
1010,750,0.01,64,1.0,0.9776536312849162,0.1794871794871795,0.30329289428076256
882,500,0.005,256,1.0,0.9885714285714285,0.17743589743589744,0.3008695652173913
772,400,0.01,128,1.0,0.9664804469273743,0.17743589743589744,0.29982668977469673
642,300,0.005,256,1.0,0.9884393063583815,0.1753846153846154,0.2979094076655052
650,300,0.01,64,1.0,0.9771428571428571,0.1753846153846154,0.29739130434782607
639,300,0.005,128,0.8,0.9883720930232558,0.17435897435897435,0.29642545771578027
1002,750,0.005,256,1.0,0.9883720930232558,0.17435897435897435,0.29642545771578027
164,100,0.005,384,1.0,0.9883040935672515,0.17333333333333334,0.2949389179755672
532,250,0.01,128,1.0,0.9602272727272727,0.17333333333333334,0.29365768896611644
521,250,0.005,256,0.8,0.9880952380952381,0.17025641025641025,0.2904636920384952
42,50,0.005,256,1.0,0.9880239520958084,0.16923076923076924,0.28896672504378285
889,500,0.01,64,0.8,0.9482758620689655,0.16923076923076924,0.28720626631853785
1129,1000,0.01,64,0.8,0.9479768786127167,0.1682051282051282,0.2857142857142857
649,300,0.01,64,0.8,0.9425287356321839,0.1682051282051282,0.2854656222802437
1130,1000,0.01,64,1.0,0.9702380952380952,0.1671794871794872,0.2852143482064742
1009,750,0.01,64,0.8,0.9476744186046512,0.1671794871794872,0.2842197035745423
522,250,0.005,256,1.0,0.9877300613496932,0.16512820512820514,0.28295254833040423
519,250,0.005,128,0.8,0.9876543209876543,0.1641025641025641,0.28144239226033424
402,200,0.005,256,1.0,0.9875776397515528,0.16307692307692306,0.27992957746478875
529,250,0.01,64,0.8,0.9411764705882353,0.1641025641025641,0.2794759825327511
879,500,0.005,128,0.8,0.9875,0.16205128205128205,0.27841409691629954
770,400,0.01,64,1.0,0.9751552795031055,0.16102564102564101,0.2764084507042254
890,500,0.01,64,1.0,0.9751552795031055,0.16102564102564101,0.2764084507042254
756,400,0.002,768,1.0,0.9936305732484076,0.16,0.2756183745583039
759,400,0.005,128,0.8,0.9871794871794872,0.15794871794871795,0.2723253757736516
530,250,0.01,64,1.0,0.9743589743589743,0.1558974358974359,0.268788682581786
755,400,0.002,768,0.8,0.9933333333333333,0.15282051282051282,0.2648888888888889
769,400,0.01,64,0.8,0.9433962264150944,0.15384615384615385,0.26455026455026454
170,100,0.01,64,1.0,0.9612903225806452,0.15282051282051282,0.26371681415929205
43,50,0.005,384,0.8,0.9866666666666667,0.1517948717948718,0.26311111111111113
49,50,0.01,64,0.8,0.93125,0.15282051282051282,0.26255506607929513
636,300,0.002,768,1.0,0.9931972789115646,0.14974358974358976,0.26024955436720143
515,250,0.002,768,0.8,0.9931972789115646,0.14974358974358976,0.26024955436720143
282,150,0.005,256,1.0,0.9863945578231292,0.14871794871794872,0.25846702317290554
999,750,0.005,128,0.8,0.9863945578231292,0.14871794871794872,0.25846702317290554
996,750,0.002,768,1.0,0.9863945578231292,0.14871794871794872,0.25846702317290554
876,500,0.002,768,1.0,0.993103448275862,0.1476923076923077,0.2571428571428571
635,300,0.002,768,0.8,0.9930555555555556,0.14666666666666667,0.2555853440571939
516,250,0.002,768,1.0,0.993006993006993,0.14564102564102563,0.25402504472271914
36,50,0.002,768,1.0,0.9929078014184397,0.14358974358974358,0.25089605734767023
162,100,0.005,256,1.0,0.9859154929577465,0.14358974358974358,0.25067144136078784
155,100,0.002,768,0.8,0.9928571428571429,0.14256410256410257,0.24932735426008967
1119,1000,0.005,128,0.8,0.9858156028368794,0.14256410256410257,0.24910394265232974
409,200,0.01,64,0.8,0.9333333333333333,0.14358974358974358,0.24888888888888888
410,200,0.01,64,1.0,0.9788732394366197,0.14256410256410257,0.24888093106535364
395,200,0.002,768,0.8,0.9928057553956835,0.14153846153846153,0.24775583482944344
875,500,0.002,768,0.8,0.9926470588235294,0.13846153846153847,0.24302430243024303
1116,1000,0.002,768,1.0,0.9925925925925926,0.13743589743589743,0.24144144144144145
401,200,0.005,256,0.8,0.9852941176470589,0.13743589743589743,0.24122412241224123
289,150,0.01,64,0.8,0.9183673469387755,0.13846153846153847,0.24064171122994651
995,750,0.002,768,0.8,0.9925373134328358,0.13641025641025642,0.23985572587917042
279,150,0.005,128,0.8,0.9851851851851852,0.13641025641025642,0.23963963963963963
275,150,0.002,768,0.8,0.9924812030075187,0.13538461538461538,0.23826714801444043
1115,1000,0.002,768,0.8,0.9924242424242424,0.13435897435897437,0.23667570009033423
276,150,0.002,768,1.0,0.9924242424242424,0.13435897435897437,0.23667570009033423
399,200,0.005,128,0.8,0.9849624060150376,0.13435897435897437,0.2364620938628159
281,150,0.005,256,0.8,0.9849624060150376,0.13435897435897437,0.2364620938628159
40,50,0.005,128,1.0,0.9846153846153847,0.13128205128205128,0.2316742081447964
39,50,0.005,128,0.8,0.9844961240310077,0.13025641025641024,0.23007246376811594
1120,1000,0.005,128,1.0,0.9769230769230769,0.13025641025641024,0.22986425339366515
38,50,0.005,64,1.0,0.984375,0.12923076923076923,0.22846781504986402
633,300,0.002,512,0.8,0.9920634920634921,0.1282051282051282,0.22706630336058128
1000,750,0.005,128,1.0,0.984251968503937,0.1282051282051282,0.22686025408348456
280,150,0.005,128,1.0,0.984251968503937,0.1282051282051282,0.22686025408348456
161,100,0.005,256,0.8,0.9841269841269841,0.12717948717948718,0.22524977293369663
159,100,0.005,128,0.8,0.9841269841269841,0.12717948717948718,0.22524977293369663
396,200,0.002,768,1.0,0.9919354838709677,0.12615384615384614,0.22383985441310283
513,250,0.002,512,0.8,0.991869918699187,0.12512820512820513,0.2222222222222222
41,50,0.005,256,0.8,0.983739837398374,0.12410256410256411,0.2204007285974499
640,300,0.005,128,1.0,0.9836065573770492,0.12307692307692308,0.2187784867821331
290,150,0.01,64,1.0,0.96,0.12307692307692308,0.21818181818181817
156,100,0.002,768,1.0,0.9916666666666667,0.12205128205128205,0.217351598173516
400,200,0.005,128,1.0,0.9833333333333333,0.12102564102564102,0.21552511415525114
638,300,0.005,64,1.0,0.9830508474576272,0.11897435897435897,0.21225983531564502
753,400,0.002,512,0.8,0.9911504424778761,0.11487179487179487,0.20588235294117646
160,100,0.005,128,1.0,0.9824561403508771,0.11487179487179487,0.2056932966023875
394,200,0.002,512,1.0,0.990990990990991,0.11282051282051282,0.20257826887661143
1113,1000,0.002,512,0.8,0.990990990990991,0.11282051282051282,0.20257826887661143
993,750,0.002,512,0.8,0.990990990990991,0.11282051282051282,0.20257826887661143
153,100,0.002,512,0.8,0.990909090909091,0.1117948717948718,0.20092165898617512
998,750,0.005,64,1.0,0.9819819819819819,0.1117948717948718,0.2007366482504604
1118,1000,0.005,64,1.0,0.9732142857142857,0.1117948717948718,0.20055197792088317
873,500,0.002,512,0.8,0.9908256880733946,0.11076923076923077,0.1992619926199262
1112,1000,0.002,384,1.0,0.9907407407407407,0.10974358974358975,0.19759926131117267
880,500,0.005,128,1.0,0.9814814814814815,0.10871794871794872,0.19575253924284394
760,400,0.005,128,1.0,0.9814814814814815,0.10871794871794872,0.19575253924284394
169,100,0.01,64,0.8,0.9298245614035088,0.10871794871794872,0.19467401285583102
994,750,0.002,512,1.0,0.9905660377358491,0.1076923076923077,0.1942645698427382
520,250,0.005,128,1.0,0.9813084112149533,0.1076923076923077,0.19408502772643252
997,750,0.005,64,0.8,0.9722222222222222,0.1076923076923077,0.19390581717451524
634,300,0.002,512,1.0,0.9904761904761905,0.10666666666666667,0.1925925925925926
274,150,0.002,512,1.0,0.9904761904761905,0.10666666666666667,0.1925925925925926
34,50,0.002,512,1.0,0.9904761904761905,0.10666666666666667,0.1925925925925926
878,500,0.005,64,1.0,0.9811320754716981,0.10666666666666667,0.19241443108233117
758,400,0.005,64,1.0,0.9811320754716981,0.10666666666666667,0.19241443108233117
1114,1000,0.002,512,1.0,0.9903846153846154,0.10564102564102563,0.19091751621872105
877,500,0.005,64,0.8,0.9807692307692307,0.10461538461538461,0.18906394810009267
273,150,0.002,512,0.8,0.9901960784313726,0.10358974358974359,0.18755803156917364
503,250,0.001,768,0.8,0.9901960784313726,0.10358974358974359,0.18755803156917364
518,250,0.005,64,1.0,0.9805825242718447,0.10358974358974359,0.18738404452690166
637,300,0.005,64,0.8,0.9805825242718447,0.10358974358974359,0.18738404452690166
1117,1000,0.005,64,0.8,0.9711538461538461,0.10358974358974359,0.1872103799814643
35,50,0.002,768,0.8,0.9900990099009901,0.10256410256410256,0.18587360594795538
383,200,0.001,768,0.8,0.99,0.10153846153846154,0.1841860465116279
623,300,0.001,768,0.8,0.98989898989899,0.10051282051282051,0.1824953445065177
263,150,0.001,768,0.8,0.98989898989899,0.10051282051282051,0.1824953445065177
393,200,0.002,512,0.8,0.9897959183673469,0.09948717948717949,0.18080149114631874
627,300,0.002,128,0.8,0.9897959183673469,0.09948717948717949,0.18080149114631874
517,250,0.005,64,0.8,0.97,0.09948717948717949,0.18046511627906978
863,500,0.001,768,0.8,0.9896907216494846,0.09846153846153846,0.1791044776119403
743,400,0.001,768,0.8,0.9895833333333334,0.09743589743589744,0.17740429505135388
754,400,0.002,512,1.0,0.9895833333333334,0.09743589743589744,0.17740429505135388
398,200,0.005,64,1.0,0.9791666666666666,0.09641025641025641,0.17553688141923435
33,50,0.002,512,0.8,0.9893617021276596,0.09538461538461539,0.17399438727782976
1104,1000,0.001,768,1.0,0.9893617021276596,0.09538461538461539,0.17399438727782976
757,400,0.005,64,0.8,0.9789473684210527,0.09538461538461539,0.17383177570093458
514,250,0.002,512,1.0,0.989247311827957,0.09435897435897436,0.17228464419475656
749,400,0.002,256,0.8,0.9891304347826086,0.09333333333333334,0.17057169634489222
1103,1000,0.001,768,0.8,0.9891304347826086,0.09333333333333334,0.17057169634489222
